time_s,attitude_error_rad,angular_rate_norm,torque_x,torque_y,torque_z
1.72,0.024581213725629828,0.24404948157629616,0.39900330339917606,-0.45029224288258735,0.354805236601815
1.73,0.026747248809479894,0.2387644674347147,0.3941943346449826,-0.44817977221820254,0.3554183870764393
1.74,0.028898441011221247,0.23352288760986903,0.3893452691094405,-0.44598730305350515,0.35593345119558945
1.75,0.031026327989407312,0.22832553147808785,0.3844589910887169,-0.4437168149592242,0.3563517829434728
1.76,0.033124952927470405,0.22317316385107366,0.3795383330542013,-0.44137027129498013,0.35667474650286146
1.77,0.03519006040695263,0.21806652593856848,0.374586075510581,-0.438949618933226,0.35690371532559767
1.78,0.03721857761162557,0.21300633635792657,0.36960494689146256,-0.4364567880023718,0.35704007122468945
1.79,0.03920827171844241,0.20799329219526758,0.36459762349140756,-0.4338936916484646,0.3570852034882179
1.8,0.0411575185498705,0.2030280701235447,0.35956672943324774,-0.43126222581479073,0.3570405080152451
1.81,0.04306514306736857,0.19811132758361402,0.3545148366695405,-0.42856426903877065,0.3569073864738583
1.82,0.04493030725120685,0.19324370403525093,0.3494444650170211,-0.42580168226551307,0.3566872454814468
1.83,0.04675242986938481,0.18842582228604113,0.3443580822229114,-0.42297630867740016,0.35638149580727013
1.84,0.04853112811186648,0.18365828990719557,0.3392581040619468,-0.42008997353907995,0.35599155159733403
1.85,0.05026617447987904,0.17894170074662785,0.33414689446298645,-0.41714448405724186,0.3555188296215602
1.86,0.05195746449116797,0.1742766365511096,0.3290267656640846,-0.4141416292545633,0.35496474854319565
1.87,0.05360499216910721,0.16966366871101762,0.32389997839490203,-0.41108317985722215,0.3543307282103778
1.8800000000000001,0.05520883121158935,0.165103360143143,0.3187687420853564,-0.4079708881953698,0.35361818896974356
1.8900000000000001,0.05676912035794,0.1605962673292831,0.313635215099417,-0.40480648811598313,0.35282855100193844
1.9000000000000001,0.05828605189593919,0.1561429425309384,0.3085015049929653,-0.40159169490750807,0.35196323367885285
1.9100000000000001,0.05975986254391683,0.15174393620343513,0.3033696687946582,-0.3983282052357323,0.3510236549423937
1.92,0.06119082614804462,0.14739979963626307,0.29824171330875004,-0.3950176970903262,0.35001123070457446
1.93,0.06257924778049104,0.14311108785042748,0.29311959543884436,-0.3916618297415085,0.3489273742686765
1.94,0.06392545892860105,0.13887836278825133,0.2880052225315644,-0.38826224370630563,0.3477734957712267
1.95,0.06522981354112434,0.1347021968364299,0.282900452739158,-0.38482056072388515,0.3465510016445111
1.96,0.06649268475317514,0.13058317672934197,0.27780709540006465,-0.3813383837394595,0.34526129409932443
1.97,0.06771446215284731,0.1265219078867916,0.27272691143649974,-0.3778172968962708,0.3439057706276466
1.98,0.06889554948325109,0.12251901924862423,0.26766161376813075,-0.37425886553518,0.342485823524918
1.99,0.07003636269700686,0.11857516867818672,0.2626128677409433,-0.37066463620140017,0.3410028394315722
2.0,0.07113732829793286,0.11469104901753474,0.25758229157041845,-0.36703613665793056,0.3394581988934778
2.0100000000000002,0.07219888191823423,0.11086739488979101,0.25257145679816284,-0.3633748759052593,0.33785327594092424
2.02,0.07322146708998413,0.10710499035826553,0.24758188876116244,-0.35968234420692186,0.3361894376857827
2.0300000000000002,0.07420553417783968,0.10340467756796669,0.24261506707284813,-0.35596001312051717,0.3344680439364618
2.04,0.07515153944631975,0.09976736651299514,0.23767242611518957,-0.35220933553379674,0.3326904468302727
2.05,0.07605994424000226,0.09619404609292613,0.23275535554105675,-0.34843174570546254,0.33085799048281017
2.06,0.07693121425898539,0.09268579664235424,0.2278652007861097,-0.3446286593103181,0.32897201065395554
2.07,0.07776581891513715,0.0892438041396718,0.22300326358950434,-0.34080147348844136,0.3270338344301001
2.08,0.0785642307572054,0.08586937632274809,0.21817080252272586,-0.33695156689805517,0.32504477992218267
2.09,0.07932692495491425,0.08256396095858697,0.21336903352587933,-0.3330802997717933,0.32300615597914056
2.1,0.08005437883383573,0.07932916652824101,0.20859913045079811,-0.3291890139760692,0.3209192619163634
2.11,0.08074707145417899,0.07616678559259392,0.2038622256103477,-0.3252790330732753,0.3187853872587452
2.12,0.08140548322774385,0.07307882109205821,0.19915941033332768,-0.3213516623865514,0.31660581149792616
2.13,0.08203009556819646,0.07006751579342328,0.1944917355243984,-0.3174081890668758,0.31438180386331926
2.14,0.08262139057056918,0.0671353850150897,0.18986021222847602,-0.3134498821622505,0.31211462310651733
2.15,0.08317985071651035,0.06428525261666428,0.18526581219906707,-0.3094779926887599,0.3098055172986794
2.16,0.08370595860232172,0.06152029000137142,0.1807094684700319,-0.3054937537033017,0.3074557236404957
2.17,0.0842001966872514,0.0588440575113197,0.1761920759302847,-0.3014983803777982,0.30506646828433864
2.18,0.0846630470598702,0.056260547046998455,0.17171449190096594,-0.297493070074713,0.30263896616820435
2.19,0.08509499122065955,0.0537742239542241,0.16727753671463166,-0.2934790024237046,0.30017442086106055
2.2,0.08549650987919499,0.05139006512986504,0.16288199429603525,-0.2894573393992695,0.29767402441921775
2.21,0.08586808276452293,0.0491135888452646,0.15852861274408597,-0.28542922539922905,0.29513895725334555
2.22,0.08621018844751165,0.046950869949125305,0.15421810491459476,-0.28139578732393666,0.29257038800576207
2.23,0.08652330417411226,0.04490853194173014,0.14995114900343068,-0.2773581346560841,0.2899694734376327
2.24,0.08680790570859663,0.04299370510483536,0.14572838912972977,-0.2733173595410016,0.28733735832571594
2.25,0.08706446718595462,0.0412139378517638,0.14155043591881714,-0.26927453686735453,0.2846751753683056
2.2600000000000002,0.08729346097272751,0.03957704747302151,0.13741786708451686,-0.2652307243481516,0.28198404510001934
2.27,0.08749535753564033,0.03809089758932197,0.13333122801054062,-0.26118696260198615,0.27926507581509863
2.2800000000000002,0.08767062531746588,0.03676309422313669,0.12929103233066166,-0.2571442752344456,0.27651936349888273
2.29,0.08781973061961698,0.035600601667641396,0.12529776250739577,-0.2531036689196267,0.27374799176713577
2.3000000000000003,0.08794313749101638,0.0346092936398111,0.12135187040892344,-0.2490661334817088,0.27095203181290384
2.31,0.0880413076228418,0.033793473175841436,0.11745377788400456,-0.24503264197654342,0.26813254236059775
2.32,0.08811470024878296,0.03315541255875254,0.11360387733464436,-0.24100415077322182,0.26529056962699366
2.33,0.08816377205048499,0.032694976315556096,0.10980253228628876,-0.2369815996355979,0.26242714728885913
2.34,0.0881889770678819,0.03240938972931082,0.10605007795533415,-0.23296591180374138,0.2595432964569151
2.35,0.08819076661415318,0.03229319889287924,0.10234682181375157,-0.2289579940753101,0.2566400256558582
2.36,0.08816958919505882,0.032338438133032395,0.09869304415063467,-0.22495873688683177,0.253718330810166
2.37,0.08812589043243073,0.03253498458381535,0.09508899863049235,-0.22096901439489325,0.25077919523542463
2.38,0.08806011299161662,0.032871048607834366,0.09153491284811746,-0.21698968455723935,0.24782358963492354
2.39,0.0879726965126895,0.033333731503457656,0.08803098887987179,-0.213021589213791,0.24485247210126662
2.4,0.08786407754524983,0.033909581625378625,0.08457740383123928,-0.2090655541675927,0.2418667881227586
2.41,0.0877346894866617,0.03458509362162011,0.08117431038050468,-0.20512238926570797,0.23886747059433638
2.42,0.08758496252357521,0.03534711623097368,0.0778218373184276,-0.20119288848008232,0.23585543983281854
2.43,0.08741532357659842,0.036183155095060614,0.07452009008378799,-0.19727782998839893,0.23283160359625468
2.44,0.08722619624799052,0.03708157366208369,0.07126915129468564,-0.193377976254953,0.22979685710716505
2.45,0.08701800077225787,0.03803170571128635,0.06806908127548704,-0.18949407411157745,0.22675208307946793
2.46,0.08679115396954046,0.03902389772913873,0.064919918579317,-0.1856268548386509,0.2236981517488972
2.47,0.0865460692016852,0.040049499844298675,0.06182168050600182,-0.1817770342462259,0.22063592090672593
2.48,0.08628315633090594,0.04110082199443223,0.05877436361537361,-0.17794531275531206,0.21756623593660915
2.49,0.08600282168093885,0.0421710688574678,0.05577794423585676,-0.17413237547935703,0.21448992985437582
2.5,0.08570546800060433,0.043254263768003245,0.052832378968257016,-0.17033889230596339,0.21140782335060104
2.5100000000000002,0.08539149442969271,0.04434516886895995,0.049937605184685326,-0.16656551797888516,0.20832072483579733
2.52,0.08506129646709472,0.04543920632897146,0.04709354152254848,-0.16281289218034742,0.20522943048807082
2.5300000000000002,0.08471526594110199,0.0465323836145139,0.04430008837354794,-0.15908163961373295,0.20213472430309554
2.54,0.0843537909818063,0.04762122447781083,0.04155712836762971,-0.15537237008668028,0.19903737814626485
2.5500000000000003,0.08397725599552847,0.048702706408804725,0.03886452685183336,-0.15168567859463922,0.1959381518068806
2.56,0.0835860416412136,0.04977420470203474,0.036222132363995366,-0.14802214540492847,0.19283779305425666
2.57,0.08318052480872919,0.05083344292011937,0.03362977710126014,-0.1443823361413412,0.18973703769561057
2.58,0.08276107859900664,0.051878449325319535,0.031087277383361603,-0.1407668018693432,0.18663660963562262
2.59,0.0823280723059701,0.05290751874703869,0.028594434110638552,-0.13717607918190933,0.18353722093755778
2.6,0.08188187140019637,0.05391917931828601,0.026151033216750892,-0.13361069028604075,0.18043957188583454
2.61,0.08142283751425418,0.05491216352163736,0.02375684611606804,-0.13007114309000825,0.17734435104994767
